Gene,Description,exo_K_I_normalized_values,exo_K_II_normalized_values,exo_K_III_normalized_values,exo_C_I_normalized_values,exo_C_II_normalized_values,exo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Pgd,"6-phosphogluconate dehydrogenase, decarboxylating",3.3892884789238575,3.8908779430004823,2.574178578097299,5.073782543538859,4.11310935386957,3.5098244186197873,3.28478166667388,0.5425959575590297,4.2322387720094055,0.6440161063331913
Xab2,Pre-mRNA-splicing factor SYF1,2.455689930719833,,,3.5925963226024353,2.948730208162749,6.863756154840461,2.455689930719833,0.0,4.468360895201882,1.714075014063493
Gabarap,Gamma-aminobutyric acid receptor-associated protein,,0.28084165774618763,1.2301529762302736,1.1239779224234443,,0.8996547977294189,0.7554973169882306,0.474655659242043,1.0118163600764316,0.11216156234701269
Pak1ip1,p21-activated protein kinase-interacting protein 1,0.8165205652586288,0.8556484243010961,0.8363701277408071,0.9613303910087373,0.9590608628023333,0.7046377575362965,0.836179705766844,0.015974449050654264,0.8750096704491224,0.1204746978186749
Igtp,Immunity-related GTPase family M protein 3,,,,,,,,,,
Ssr3,Isoform 2 of Translocon-associated protein subunit gamma,19.3852586122643,31.715771265704802,40.75995229693957,24.912848960021158,16.707009358743786,19.351482696104522,30.62032739163622,8.76049391641628,20.323780338289822,3.419841411451932
Pbld1,Phenazine biosynthesis-like domain-containing protein 1,2.1015901786091105,4.027176721617534,3.44473016535966,3.1017549006057825,3.267537605093359,3.2069901377825603,3.191165688528768,0.8063051910150297,3.1920942144939004,0.0684952196617642
Trmt112,Multifunctional methyltransferase subunit TRM112-like protein,,,,,,,,,,
Eif3f,Eukaryotic translation initiation factor 3 subunit F,6.661968070928318,6.657282512755688,5.466398133285408,8.10108855911032,7.680562761081585,6.33061152184032,6.2618829056564715,0.5624959294190663,7.370754280677407,0.7552629589632335
Zfand6,AN1-type zinc finger protein 6,,,,,,,,,,
Mlst8,Target of rapamycin complex subunit LST8,,,,,,,,,,
Ndufa8,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,0.4519354965893012,1.4378580632543423,0.770607806947377,0.6860035760219256,0.3869031770033872,1.0429017009954065,0.8868004555970068,0.4108011486230354,0.7052694846735731,0.26815654295834634
Ppp1r2,Protein phosphatase inhibitor 2,,1.131939666801195,1.0451267776079867,,,1.2920019395039388,1.0885332222045907,0.04340644459660414,1.2920019395039388,0.0
Paics,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,1.1350739725144992,1.2425179730247053,0.784225377501992,0.9468733645281063,0.4814379713754269,1.0631843456126808,1.0539391076803988,0.19569564038147289,0.8304985605054047,0.25134906967938625
Ethe1,"Persulfide dioxygenase ETHE1, mitochondrial",0.18182064788838753,0.01315676220089921,0.08575661865564183,0.25795313135444886,0.3446996479430805,0.010187230693515141,0.09357800958164286,0.06907849255648019,0.20428000333034815,0.14173976818441006
Gstk1,Glutathione S-transferase kappa 1,1.571408520860682,1.3789527585823018,0.692733385829946,1.7284609310544556,1.2012378134441415,1.2135867797434872,1.21436488842431,0.377124536002524,1.3810951747473614,0.24567641418915961
Cyb5r3,Isoform 2 of NADH-cytochrome b5 reductase 3,11.035976847008335,15.021709031366207,9.028652969964615,11.378174121589591,10.619543696366208,10.676353567654752,11.695446282779718,2.4906967152871182,10.891357128536852,0.34501200840225793
Slc38a3,Sodium-coupled neutral amino acid transporter 3,2.5261623419317147,3.056041018003338,1.383545432985365,1.9954025666776731,2.236593509391206,2.23857305291002,2.3219162643068056,0.697900525693561,2.1568563763263,0.11416794394130357
Ap3s1,AP-3 complex subunit sigma-1,2.7816151841066543,1.7820118455382992,1.5772218197758638,3.7354480852630285,2.7999195374182437,1.9410427348202164,2.0469496164736056,0.5261716202039893,2.825470119167163,0.7327856733475935
Mettl26,Methyltransferase-like 26,11.130032057903025,11.859135743002586,11.487715224373208,17.110952577318788,12.537662320967444,13.79161894649878,11.492294341759608,0.29767294373016046,14.480077948261671,1.929460682857743
Mecr,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",7.314657092054438,9.144623264593282,5.457684588030664,6.313981986040678,6.535133142569,7.211240746464839,7.305654981559461,1.505199871485146,6.686785291691506,0.3816779633317262
Ndufb10,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,4.426988583988041,6.7726102235913475,6.427820594835867,5.629762157429653,5.121698033927177,6.256441747652492,5.875806467471752,1.0340937793227463,5.669300646336441,0.46410005605009635
Ndufs3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",6.1978934131643415,6.738588176785038,7.621758271232621,6.771522967576882,7.064971293588375,6.901510343818875,6.852746620394001,0.5868684669190454,6.9126682016613765,0.12005930021857808
Sdf2,Stromal cell-derived factor 2,1.1031607270974517,1.1520985440318894,1.0856775234820122,1.2508407837558413,,1.2341940656903874,1.1136455982037843,0.028111532441438932,1.2425174247231143,0.008323359032726962
Crip2,Cysteine-rich protein 2,0.7381926350674476,1.4512183646353225,0.7225724253614215,2.7739489609546166,1.9535258817780787,0.57920777069352,0.9706611416880638,0.33986510180060264,1.768894204475405,0.9054607907045166
Mrpl4,Large ribosomal subunit protein uL4m,1.2529412279181964,1.443345236459278,,1.2176491284702204,0.9904814276816821,1.3682867658610116,1.3481432321887372,0.09520200427054082,1.1921391073376382,0.15528959886362423
Rmdn1,Regulator of microtubule dynamics protein 1,0.27176680527142316,1.1257617993292501,0.8380338350192365,1.082272309124573,0.9435886880920258,1.1432349693498063,0.7451874798733034,0.35476959350811577,1.0563653221888016,0.08353856747667658
Krt7,"Keratin, type II cytoskeletal 7",0.6981410803174581,0.6897306163988913,0.7237474268967022,0.8882870407948605,0.9006889837614264,0.9340327718598258,0.7038730412043507,0.014466683121748931,0.9076695988053709,0.019316913443246923
Etfb,Electron transfer flavoprotein subunit beta,13.571490151065857,16.077761488901942,12.884425154693643,17.37267491472331,20.951613521153032,11.169895386611586,14.177892264887149,1.3723803842421436,16.49806127416264,4.0409746498499866
Atp5pd,"ATP synthase subunit d, mitochondrial",5.931799074191305,8.829133310639511,6.615791730468057,6.946202145787572,5.664382655478886,7.582678227904002,7.125574705099624,1.2365396422657016,6.731087676390153,0.7977761390283828
Iyd,Iodotyrosine deiodinase 1,0.1129094837639188,0.6493401949078581,0.0460491602734255,0.15731360178702258,0.5600789955252238,0.17098027338208743,0.2694329463150675,0.27001816465356754,0.2961242902314446,0.18672753646809603
Apoo,Isoform 2 of MICOS complex subunit Mic26,,0.8748537742584099,0.9560975864141236,1.0497023895367783,0.9337613545002567,1.1969270004125934,0.9154756803362667,0.04062190607785682,1.060130248149876,0.10768966051748087
Dtd1,D-aminoacyl-tRNA deacylase 1,0.9799113340485692,2.934535959674478,1.620449566007849,2.126464316120932,2.4420397791645785,1.676562411187933,1.8449656199102986,0.8136112710710407,2.0816888354911476,0.3141045823398467
Tceal9,Transcription elongation factor A protein-like 9,,,,,,,,,,
Sacm1l,Phosphatidylinositol-3-phosphatase SAC1,4.505667885011361,4.226544047228889,3.1315960934362916,4.741730655206841,4.198408091431339,3.9910215876943536,3.954602675225514,0.5930050052941592,4.3103867781108445,0.31653903994527793
Rai14,Ankycorbin,1.2224184864094036,1.1578936908980175,,1.1148068283110577,,1.1425123044254697,1.1901560886537106,0.03226239775569306,1.1286595663682637,0.013852738057205993
Emc7,ER membrane protein complex subunit 7,0.268766950761993,0.2634637405902738,0.07627407092553408,0.5020167731364961,0.40341757077596324,0.17530945509787244,0.20283492075926693,0.08951821990525677,0.3602479330034439,0.13682624293620355
Lactb,"Serine beta-lactamase-like protein LACTB, mitochondrial",,1.2536256614840549,1.357131427737935,,,,1.305378544610995,0.05175288312694004,,
Pycard,Apoptosis-associated speck-like protein containing a CARD,0.12539336596320305,1.2540888000526866,1.4982612994133708,0.34651679592388923,0.6507669951409253,1.6442789040298877,0.9592478218097535,0.5979910771421098,0.8805208983649008,0.554158078736817
Parva,Alpha-parvin,0.5487983422959966,0.40505158051033224,0.9839097907169104,0.3701756334709632,0.5254142877154397,0.7026103177760937,0.6459199045077465,0.2460943657295291,0.5327334129874989,0.13581453537410004
Atp13a1,Endoplasmic reticulum transmembrane helix translocase,2.9693765951208455,3.743014512103049,2.849002316581039,2.516594826354087,2.1568624825353604,3.309063607207277,3.187131141268311,0.39612896318533913,2.660840305365575,0.4813155074620995
Arfgap1,ADP-ribosylation factor GTPase-activating protein 1,0.09774717292942488,0.43272566179766697,0.16332057448220955,0.12679722847157374,0.12947633721540436,0.006365887240177554,0.2312644697364338,0.14494809801638306,0.08754648430905189,0.05741376961008287
Rp2,Isoform 2 of Protein XRP2,0.8300307806957335,0.9372388579401331,0.9260809602381355,0.8836288357069637,,1.0055591512721709,0.8977835329580007,0.048124499994743976,0.9445939934895673,0.060965157782603585
Sil1,Nucleotide exchange factor SIL1,0.10409572613121681,0.03219913132025847,0.030048927393323707,0.29037017676395843,0.5859766028163482,0.03988127208754859,0.05544792828159967,0.03441038623191901,0.3054093505559517,0.22319596788802526
Xpo7,Exportin-7,0.41784017027949727,0.273156859371927,,6.864130385104364,0.6992146060418993,0.3065720545360566,0.34549851482571214,0.07234165545378513,2.6233056818941063,3.002997132403119
Clstn1,Isoform 2 of Calsyntenin-1,,,11.11919553934977,13.721683918279208,,,11.11919553934977,0.0,13.721683918279208,0.0
Ipo7,Importin-7,0.3509639305554632,0.645086768771968,0.3618615090365962,0.7043964423759467,0.4864380574987496,0.730950749067501,0.4526374027880091,0.1361549562200092,0.6405950829807324,0.10954321576454598
Acox3,Peroxisomal acyl-coenzyme A oxidase 3,1.4745527830902196,1.2025156344202985,1.273119105952118,,,,1.3167291744875453,0.11526037515805593,,
Nbea,Isoform 3 of Neurobeachin,,,,,,,,,,
Upf1,Isoform 2 of Regulator of nonsense transcripts 1,1.0882024084797677,1.524706863201083,0.7843534926917131,1.40357132555866,0.9158874244415847,1.1373457110790806,1.1324209214575212,0.3038609725665329,1.1522681536931083,0.1993755356479643
Cpsf1,Cleavage and polyadenylation specificity factor subunit 1,,0.8246272723294594,0.9156587973377259,0.9850582044289843,1.2258069508653617,,0.8701430348335927,0.04551576250413325,1.105432577647173,0.12037437321818872
Hsd17b11,Estradiol 17-beta-dehydrogenase 11,0.8793882482491153,0.5867588030004789,0.7065585247855025,0.7396559849724005,0.26920600132119654,0.5249582575706186,0.7242351920116988,0.12011757151446922,0.5112734146214052,0.19230401794079946
Aldh6a1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",44.207407496873614,45.107182000051765,37.286125272838255,47.424810403557785,45.69290596694799,38.41419162554411,42.20023825658788,3.494164502131598,43.84396933201663,3.903992631539036
Pik3ap1,Phosphoinositide 3-kinase adapter protein 1,0.9902960011194998,1.0103279640815581,0.31087975829037984,0.7539137226974809,0.6875102209777866,0.5649642051239673,0.7705012411638125,0.32510434276204125,0.668796049599745,0.07826512720912561
Pes1,Pescadillo homolog,,1.1018416720943511,,0.7420715132679961,0.9792192175159108,1.457792754285598,1.1018416720943511,0.0,1.0596944950231684,0.2976815148536509
Nif3l1,NIF3-like protein 1,0.5540705707006425,0.6729082315349008,0.9086182216381885,0.6042348989752974,0.6919141532869411,0.9117445663286821,0.7118656746245772,0.14734148765231747,0.7359645395303067,0.12934675946228058
Scyl1,N-terminal kinase-like protein,0.4811549452355724,0.6772348121805085,0.420031564905249,0.4629592455140894,0.7437876541103561,0.595772790202158,0.5261404407737766,0.1097152335483331,0.6008398966088678,0.11470369201898897
Cert1,Isoform 2 of Ceramide transfer protein,1.0275198328080124,0.9731016457538527,1.1149475011817185,0.987388736231836,1.0640532274271124,1.0383654706850547,1.0385229932478612,0.058428667793955044,1.029935811448001,0.03186069070916162
Vps35,Vacuolar protein sorting-associated protein 35,1.5018194650833738,1.5586055775487608,1.6570391396574653,1.6811472934148373,1.342605371180385,1.9560314424733092,1.5724880607632,0.06412399108431052,1.6599280356895105,0.2508792258030124
Mrpl46,Large ribosomal subunit protein mL46,,,,,,,,,,
Ehd4,EH domain-containing protein 4,0.3163682721717635,0.34312568680864447,0.6175636117991443,0.6411398657904894,0.1961777933817766,0.12374306795920591,0.4256858569265174,0.13611709278101314,0.3203535757104906,0.22874961608598407
Yipf5,Protein YIPF5,,0.943771822147055,,1.0631002140464594,,1.20345766625154,0.943771822147055,0.0,1.1332789401489998,0.07017872610254028
Mycbp,c-Myc-binding protein,0.18650357007203436,0.514277665757565,0.7574231505393175,0.512458115042971,0.6948204137026124,0.491754965653203,0.4860681287896389,0.23392894266164566,0.5663444981329288,0.09123851803474639
Set,Protein SET,0.5384268637786234,0.8027212502654941,0.5224144373832341,1.4121599603308785,0.8646871796540122,0.6423828182007745,0.6211875171424506,0.12853007857037005,0.9730766527285551,0.32347119453570145
Stx12,Syntaxin-12,0.44564414006188335,0.21589939984215725,0.31952505846714935,0.24536370214037714,0.31690309891448243,0.04751558261403078,0.32702286612373,0.09394262168791709,0.20326079455629678,0.11393536063606925
Fn3k,Fructosamine-3-kinase,,1.0849838149303348,,,,0.48644073456326536,1.0849838149303348,0.0,0.48644073456326536,0.0
Tor1b,Torsin-1B,,,,,,,,,,
Wtap,Pre-mRNA-splicing regulator WTAP,,,,,,,,,,
Cars1,"Cysteine--tRNA ligase, cytoplasmic",5.544489850089183,6.2137630671674255,5.577412202372497,7.998440315165637,6.9219819110576415,5.3685232934924345,5.778555039876369,0.3080319145628656,6.762981839905238,1.079529728536602
Elp4,Elongator complex protein 4,1.0201379911417343,0.8164109906802421,0.8776256316931139,0.7958447228579778,0.9993019359367084,0.8196894416617058,0.9047248711716968,0.08535006059164964,0.871612033485464,0.09081364084289482
Tor1aip2,"Torsin-1A-interacting protein 2, isoform IFRG15",,1.0440879091016055,1.1706920858826324,,,,1.107389997492119,0.06330208839051343,,
Dap3,Isoform 2 of Small ribosomal subunit protein mS29,,0.8770322739595116,1.0661898176755844,1.106689299883098,,0.9028415091035326,0.971611045817548,0.09457877185803643,1.0047654044933152,0.10192389538978269
Tfip11,Tuftelin-interacting protein 11,,,,,,,,,,
Snap29,Synaptosomal-associated protein 29,0.3521369343915272,0.08749877337826462,0.27182626334925647,0.5339016174398139,0.7570131518347974,0.15737447699167642,0.2371539903730161,0.11078496874914807,0.4827630820887627,0.24745773705192783
Tubb3,Tubulin beta-3 chain,33.69272488843872,39.94158802516248,45.82577945367044,30.925020884137293,26.444171408923154,44.9849411927173,39.820030789090545,4.95404450201743,34.11804449525925,7.898801000987438
Mesd,LRP chaperone MESD,0.6946086303673247,1.9156959435336882,1.6424248235867067,2.036754337461625,1.134202717499518,1.6939075013152776,1.4175764658292398,0.5232470064151566,1.6216215187588068,0.3719935520316373
Skic8,Superkiller complex protein 8,2.217031253817739,2.2496730918002816,1.314934066988677,2.316627939941152,2.1766494216107075,2.1535980716861287,1.9272128042022325,0.4331514834555298,2.215625144412663,0.07203709559092317
Lima1,LIM domain and actin-binding protein 1,0.13376372442531237,0.5588703929740994,0.035114225277095595,0.40839320905316157,1.0663310554019918,0.5737073349357877,0.24258278089216911,0.2272462996954563,0.6828105331303137,0.27946160536138026
Strn3,Striatin-3,0.7837779125324021,0.6878165096403978,1.0801850867536757,0.8568482706177218,0.8787417729321811,0.7636331206924001,0.8505931696421586,0.16700595600847443,0.8330743880807677,0.04990924145069317
Rab27a,Ras-related protein Rab-27A,0.8225174422091466,0.9020604921498077,0.08907998583105169,0.3900869864733322,0.45101552083227325,0.7982421891265369,0.6045526400633353,0.3659378974128645,0.5464482321440475,0.17977433846252358
Rdh14,Retinol dehydrogenase 14,1.2501067301049973,0.8714999438504202,1.1145401166719973,,1.1529219669980502,0.9500765314929662,1.0787155968758049,0.15662763020079523,1.0514992492455082,0.10142271775254197
Cse1l,Exportin-2,0.03688491362746874,0.462011449704479,0.2730968297872953,0.2812212079023901,0.013959025990609098,0.884227187158977,0.257331064373081,0.17391484973693574,0.3931358070173254,0.363992056879575
Scamp2,Secretory carrier-associated membrane protein 2,,1.3750244979048674,,1.4657214296555428,,,1.3750244979048674,0.0,1.4657214296555428,0.0
Selenof,Selenoprotein F,1.705072845240237,2.521879527521963,2.2729344675237724,3.1590882084008705,1.3343362636218272,2.2547203853522984,2.166628946761991,0.34182738027972087,2.2493816191249985,0.7449614271053894
Ndufa13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,1.289149457686678,1.0674895525301782,0.1895615230389793,0.9475657072307355,1.6558921362753438,0.28958100392210245,0.8487335110852784,0.4748080740377666,0.9643462824760606,0.5579203756673958
Ranbp2,E3 SUMO-protein ligase RanBP2,0.3172551676917643,0.14987168630748257,0.33629871480850476,0.13678692456461963,0.5283095677598709,0.2002215212977958,0.2678085229359172,0.083755546073632,0.2884393378740954,0.17157949062512542
Ube4b,Ubiquitin conjugation factor E4 B,0.20560213660120702,0.023876286526943014,0.060975124715778484,0.13334371874303635,0.09800305527772592,0.1691553382727565,0.0968178492813095,0.07839896608380267,0.13350070409783957,0.02904800999669853
Arhgef7,Isoform A of Rho guanine nucleotide exchange factor 7,0.847421485070002,0.683766200201859,0.667437096103438,1.2641324232114102,0.854654658303392,0.7126792442273523,0.7328749271250997,0.08127051684726723,0.9438221085807181,0.23379232635628486
Nek7,Serine/threonine-protein kinase Nek7,,,,,,,,,,
Rtn3,Isoform 2 of Reticulon-3,0.21208651802195022,2.4240377269278652,1.1477322249319786,1.838377562140382,0.014071225932936368,1.9021467384954742,1.261285489960598,0.906588034204467,1.2515318421895973,0.875403986569625
Hrg,Histidine-rich glycoprotein,0.6075806972885442,0.8330805342918101,0.724621116449936,0.1857211318528967,0.47554803822206615,0.33694377419478216,0.7217607826767635,0.09208213816694791,0.332737648089915,0.11835871334348635
Xpo4,Exportin-4,,,,,,,,,,
Cables1,CDK5 and ABL1 enzyme substrate 1,,,,,,,,,,
Sdf2l1,Stromal cell-derived factor 2-like protein 1,16.122182786133305,20.335271082875398,18.140256633560902,21.597275151008066,21.631573362594782,13.863838867552207,18.19923683418987,1.7204916442858171,19.030895793718354,3.653687821960223
Gsdma,Gasdermin-A,6.291571570254174,0.31087303017630014,0.39976648165722833,0.632749227788372,1.1856775420454486,0.2502600437528415,2.334070360695901,2.7986112483599723,0.689562271195554,0.38398981362695
Anp32b,Isoform 2 of Acidic leucine-rich nuclear phosphoprotein 32 family member B,0.01080031474830133,0.7129859183093565,0.16769289839445822,0.46913428996888606,0.6597518706732721,0.7357809127036458,0.2971597104840387,0.30092900274159895,0.621555691115268,0.11215856767268914
Brd4,Bromodomain-containing protein 4,,1.176584148152214,,1.1227624871120414,,,1.176584148152214,0.0,1.1227624871120414,0.0
Agk,"Acylglycerol kinase, mitochondrial",1.3789694353188908,1.180262234055855,1.2338623390611305,,1.2544845795415696,1.1653798385218244,1.2643646694786255,0.0839401853668062,1.209932209031697,0.044552370509872596
Dkc1,H/ACA ribonucleoprotein complex subunit DKC1,0.12294911050841725,0.5536189326341051,0.07055247457290967,0.36203870911144626,0.27132150586192544,0.6119304718400408,0.2490401725718107,0.2164293844423674,0.4150968956044709,0.14402544981499316
Gtf2i,Isoform 2 of General transcription factor II-I,0.6375661926561692,1.58145616537742,,0.7456227613727747,0.9682610184501529,1.6141359048281505,1.1095111790167946,0.4719449863606254,1.1093398948836928,0.36833517989325704
Dpp7,Dipeptidyl peptidase 2,4.557096302540421,3.4581443190282797,1.5809861958607272,4.2533388376220085,6.608834832071785,1.2075637096077163,3.1987422724764762,1.2287595121603203,4.023245793100503,2.2110539781506837
Rnf114,E3 ubiquitin-protein ligase RNF114,1.084261640911504,0.8715355623944676,,1.0949325391412643,,,0.9778986016529858,0.1063630392585182,1.0949325391412643,0.0
Tm9sf3,Transmembrane 9 superfamily member 3,0.3018447593408277,0.07002781252562829,0.2774091590529844,0.35699889997128886,0.2793887099061752,0.022520011342071464,0.21642724363981347,0.10399958241350331,0.2196358737398452,0.14293782519473122
Asah2,Neutral ceramidase,,,1.1046657979844507,,,0.8774423677148435,1.1046657979844507,0.0,0.8774423677148435,0.0
Tssc4,U5 small nuclear ribonucleoprotein TSSC4,,,,,,,,,,
Copz2,Coatomer subunit zeta-2,8.565182690620412,7.96012468245345,6.145868794945879,7.910992280031643,6.485780672962287,7.734397435469329,7.557058722673247,1.0279807253060482,7.377056796154419,0.6343375970836532
Ivd,"Isovaleryl-CoA dehydrogenase, mitochondrial",6.046218105912692,7.320411894013318,7.692838851250404,7.048684692598385,8.479341636674091,6.847354135162597,7.019822950392137,0.7050320345036828,7.45846015481169,0.7265364172320288
Exosc9,Exosome complex component RRP45,,0.6393162234002232,,0.5505111239785685,0.8247619719100396,0.6177150253583591,0.6393162234002232,0.0,0.664329373748989,0.11671348109707236
Tmod3,Tropomodulin-3,0.24854856497431155,0.3178040218633513,0.12965015913603342,0.22294977332276766,0.21581193756078865,0.33731844741690936,0.23200091532456543,0.07769958192294496,0.25869338610015524,0.055672628673575655
Rabggta,Geranylgeranyl transferase type-2 subunit alpha,0.7446001896930481,0.22882054667412896,0.10932950222734415,0.0695511296943122,0.6562884022274338,0.35959395901281943,0.3609167461981737,0.27565590390292655,0.36181116364485516,0.23953961918951513
Lztfl1,Leucine zipper transcription factor-like protein 1,0.6329944846857292,0.7413067719090647,,0.37661149748833184,0.5305930339228068,0.7985814810361908,0.6871506282973969,0.05415614361166776,0.5685953374824431,0.17435174802818226
Lamtor2,Ragulator complex protein LAMTOR2,0.09325681751040098,1.3876715021927584,1.2068213477266516,1.0299822665307197,0.46790575622070457,0.531938143181283,0.895916555809937,0.5723481960065414,0.676608721977569,0.2512365195554585
Clpx,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",0.5333548237342876,0.34435787394145523,0.23922133673645482,0.1875076247328781,0.6042856318473503,0.5152273455501816,0.37231134480406586,0.12169545169075732,0.43567353404347003,0.1792067400099892
Cwc15,Spliceosome-associated protein CWC15 homolog,0.7407068731522142,1.1569411060861123,0.8398030544186782,0.8991242631928107,,0.5937933448365722,0.9124836778856683,0.1775285684750118,0.7464588040146914,0.15266545917811924
Dync1h1,Cytoplasmic dynein 1 heavy chain 1,6.447207747206248,7.4045615167923,6.809942283562192,7.654735041077545,6.211169904570003,7.921185862578367,6.887237182520248,0.3946411332581014,7.262363602741972,0.751223514619966
Isyna1,Inositol-3-phosphate synthase 1,3.630851969453644,3.165040262522969,3.619531277424415,4.412015968552557,3.255558428838836,3.3466856822355484,3.471807836467009,0.2169666607793915,3.671420026542314,0.525000194329765
Nit2,Omega-amidase NIT2,0.9794368237742697,0.9336926841444197,1.0052357549101936,1.6079348384554684,0.7917195822362006,0.8984963023051779,0.9727884209429609,0.02958325752634019,1.0993835743322824,0.3622325295240983
Eefsec,Selenocysteine-specific elongation factor,0.8984713216985301,0.7511329240028152,0.9704822914218942,0.9373182761903781,0.8631004525801744,0.8106942927662923,0.8733621790410798,0.09129216114771913,0.8703710071789482,0.05194903924473227
Stk3,Isoform 2 of Serine/threonine-protein kinase 3,,1.0944944374217522,,1.1786835417623476,1.3364587877066867,,1.0944944374217522,0.0,1.2575711647345171,0.07888762297216956
Utp3,Isoform 2 of Something about silencing protein 10,,,,,,,,,,
Fibp,Acidic fibroblast growth factor intracellular-binding protein,,1.4056378077975589,,,,1.393385133752438,1.4056378077975589,0.0,1.393385133752438,0.0
Abcb10,"ATP-binding cassette sub-family B member 10, mitochondrial",,,,1.0035468392044329,0.8567510352911387,0.9587681417154165,,,0.9396886720703294,0.06142893798577848
Nudt3,Diphosphoinositol polyphosphate phosphohydrolase 1,,,,0.9536413818546652,0.6331579471571538,,,,0.7933996645059095,0.1602417173487557
Plac8,Placenta-specific gene 8 protein,0.6515682717275172,1.0756729780224321,0.941993707411526,0.4104786350664685,0.8188040985905968,,0.8897449857204918,0.17703793786292318,0.6146413668285327,0.20416273176206415
Nqo2,Ribosyldihydronicotinamide dehydrogenase [quinone],0.39913172116454637,0.4775483171156024,0.624295590230026,0.016615094375822807,0.9850660608170484,0.2836814773088632,0.5003252095033915,0.09332303075257044,0.4284542108339115,0.40840639635822873
Ngly1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,0.0023531156083615983,0.6696747762064293,0.22640032198476107,0.468819530013807,0.04846050825615388,0.3385910750639283,0.2994760712665174,0.27728997881358575,0.2852903711112964,0.17570078841531958
Rnf14,E3 ubiquitin-protein ligase RNF14,,,,,,,,,,
Sgpp1,Sphingosine-1-phosphate phosphatase 1,,0.9855509118745385,,1.1935695074121366,,,0.9855509118745385,0.0,1.1935695074121366,0.0
Sphk2,Sphingosine kinase 2,1.0381471276163312,0.583859921495884,0.5396276393499813,0.7822112725019857,1.0609173095164242,0.37266376409461416,0.7205448961540655,0.225303509024777,0.7385974487043413,0.28266571530827933
Prmt1,Isoform 2 of Protein arginine N-methyltransferase 1,0.9617900254552965,0.8816398868675743,0.89381139031211,1.0908388186459728,0.09600396522489642,0.8833939798890875,0.9124137675449936,0.03526610750606164,0.690078921253319,0.42852625770723124
Copb1,Coatomer subunit beta,17.942507207891587,21.104639758969054,17.735748878038617,21.880019706654057,16.422252670943593,20.331650160642962,18.92763194829975,1.5416894429007104,19.544640846080203,2.2965688900224404
Ccdc22,Coiled-coil domain-containing protein 22,1.190848282211723,1.1443185407992467,1.0350502299496422,1.226215460343621,1.0248414619043562,1.0618970027031616,1.123405684320204,0.06530068374705475,1.104317974983713,0.08751200290541003
Praf2,PRA1 family protein 2,1.2110009195892502,0.11774366208063285,0.8561259881351013,0.6090123866197982,0.8643833517951103,,0.7282901899349948,0.4553821481275623,0.7366978692074542,0.12768548258765605
Nup50,Nuclear pore complex protein Nup50,,1.3940862687311577,1.6891795498580187,0.39198321736741115,,1.365940667899892,1.5416329092945882,0.14754664056343048,0.8789619426336516,0.4869787252662404
Dazap1,Isoform 2 of DAZ-associated protein 1,4.46921500063305,6.003167125539784,6.263268697948826,7.4952345924194494,4.8033256232051365,6.150684288004854,5.578550274707221,0.7915730203088549,6.1497481678764805,1.0989674341170708
Akr1a1,Aldo-keto reductase family 1 member A1,5.87161415123467,9.131346582294265,7.636180959358608,9.700360635128419,7.977234490747159,8.49754453206314,7.5463805642958475,1.332294252718594,8.725046552646239,0.7216226180812247
Ddx21,Nucleolar RNA helicase 2,0.1362349817081704,0.18488299267657068,0.12108045159125527,0.12519476276902336,0.28466078222134966,0.247246325651508,0.14739947532533212,0.02721734129229101,0.219033956880627,0.0680896769157683
Mrps34,Small ribosomal subunit protein mS34,0.9672070364126244,1.1146528109230376,,1.109441390388229,1.1417362811396774,1.1351587158297658,1.0409299236678309,0.07372288725520659,1.1287787957858908,0.013934789245785202
Diablo,Diablo IAP-binding mitochondrial protein,,,,,,,,,,
Ralb,Ras-related protein Ral-B,0.6772917818929766,0.48952131520433934,0.6546682303050334,0.5527244565513532,0.7672593887037041,0.5302637403561467,0.6071604424674497,0.08369460145486406,0.6167491952037346,0.10682106441318616
Eny2,Transcription and mRNA export factor ENY2,0.08365568934764706,0.1725042486732052,0.1652448552917139,0.17511901850707806,0.34866216650928133,0.3911121108146587,0.14046826443752206,0.0402817263311279,0.3049644319436727,0.09343579965506638
Acin1,Isoform 4 of Apoptotic chromatin condensation inducer in the nucleus,0.5226450935248921,0.10403929726367511,0.27199578636457433,0.40730600329759903,0.7205179357950771,0.11332821964485948,0.29956005905104716,0.17200299418405976,0.4137173862458452,0.2479256168331236
Htra2,"Serine protease HTRA2, mitochondrial",1.5092529503488443,0.5651557985502896,0.059943665120281424,1.207143833284006,1.6526291758922695,0.06614898588798244,0.7114508046731385,0.6006529905998389,0.9753073316880859,0.668102273070616
C1galt1,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,,,,,,,,,,
