Gene,Description,endo_K_I_normalized_values,endo_K_II_normalized_values,endo_C_I_normalized_values,endo_C_II_normalized_values,endo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Plscr1,Phospholipid scramblase 1,1.0069571754112514,1.233849985653875,,,,1.1204035805325632,0.11344640512131177,,
C1galt1,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,0.2561985282610613,0.13074662795234254,0.09368000449856466,0.17299225527596318,0.8704086917102183,0.19347257810670193,0.06272595015435939,0.37902698382824873,0.34896475028441404
Flii,Protein flightless-1 homolog,0.3074886659585564,0.5125832028784678,0.39237135779611965,0.36357038785524837,0.8985020228462054,0.4100359344185121,0.10254726845995571,0.5514812561658577,0.24566227949218677
Abcb9,Isoform 2 of ABC-type oligopeptide transporter ABCB9,0.4164691213320586,0.7903155111757688,0.7489890419000326,0.19904454985089767,,0.6033923162539137,0.1869231949218551,0.47401679587546514,0.2749722460245675
Rpf2,Ribosome production factor 2 homolog,0.8326177408992502,,1.3179608436368555,1.0443355161763714,,0.8326177408992502,0.0,1.1811481799066135,0.13681266373024203
Cog8,Conserved oligomeric Golgi complex subunit 8,0.4378913559848208,0.48044938739256704,0.39167942722613147,0.4057449536783721,0.2225974391789098,0.4591703716886939,0.02127901570387311,0.34000727336113784,0.08321963562612841
Wdr12,Ribosome biogenesis protein WDR12,,,0.19377663912379411,0.372689936881611,,,,0.28323328800270253,0.08945664887890845
Ccnl2,Cyclin-L2,1.1606318924574015,0.3666918295607731,1.2949339630890186,0.8183734657388656,,0.7636618610090873,0.3969700314483142,1.056653714413942,0.23828024867507652
Rilpl1,RILP-like protein 1,,,1.2663390688946696,1.3944817370602802,,,,1.330410402977475,0.0640713340828053
Riox1,Ribosomal oxygenase 1,,,,,,,,,
Tacc2,Isoform 3 of Transforming acidic coiled-coil-containing protein 2,0.6362856186939765,0.43032116640858986,0.8028427741970924,0.433437953666928,0.56597310076674,0.5333033925512831,0.10298222614269331,0.6007512762102535,0.15280078855188237
Rpl38,Large ribosomal subunit protein eL38,13.398632013779775,4.486002723329244,10.225301694730147,12.995631911068855,3.489058487714015,8.942317368554509,4.456314645225266,8.903330697837673,3.992028728259839
Lancl2,LanC-like protein 2,0.2742749671333613,0.12669855068281094,0.02089362162717353,0.3865770006385013,0.8159819276430871,0.20048675890808612,0.07378820822527518,0.40781751663625393,0.3249407363717286
Herpud1,Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein,0.4784509205972254,0.0373003682009833,0.07791373872636664,0.14754174254128227,,0.2578756443991043,0.22057527619812103,0.11272774063382446,0.034814001907457814
Sars2,"Serine--tRNA ligase, mitochondrial",2.4763840223532227,3.6407566467798067,2.389702935475829,2.4584530689636823,,3.0585703345665145,0.582186312213292,2.4240780022197557,0.03437506674392665
Cpn1,Carboxypeptidase N catalytic chain,1.1110065729878966,1.0854862628215451,0.8477598351653176,1.373315996463068,0.31212485164245896,1.0982464179047209,0.01276015508317574,0.8444002277569482,0.4332359839493733
Pigb,GPI mannosyltransferase 3,,,,,,,,,
Rcl1,RNA 3'-terminal phosphate cyclase-like protein,1.005220430347789,1.2089285750645842,,0.790226023456748,,1.1070745027061866,0.10185407235839761,0.790226023456748,0.0
Phax,Phosphorylated adapter RNA export protein,1.2420849640629197,,1.1260603561731908,1.1617806733552558,,1.2420849640629197,0.0,1.1439205147642233,0.017860158591032516
Sh3bgrl,Adapter Sh3bgrl,2.270786269229978,3.835857221483547,3.8631784698185005,4.117755873108648,1.329315498967916,3.0533217453567625,0.7825354761267844,3.1034166139650217,1.2587767840889474
Cryba2,Beta-crystallin A2,1.1049226977677873,0.8114418958026008,,,,0.9581822967851941,0.14674040098259322,,
Pfn2,Isoform 2 of Profilin-2,6.732699625005119,6.456043091670103,,4.5443220156875865,0.02304812334740593,6.594371358337611,0.13832826666750808,2.2836850695174964,2.26063694617009
Pfn2,Isoform 3 of Profilin-2,0.6148162484301584,2.4533905856308755,0.888844665284377,1.457624546547772,0.21179490740582263,1.534103417030517,0.9192871686003585,0.8527547064126573,0.5092476387048263
Smpd3,Sphingomyelin phosphodiesterase 3,1.0447469706364174,1.0013411258924056,1.0847464210571822,1.0915527681955755,,1.0230440482644116,0.021702922372005884,1.0881495946263788,0.003403173569196616
Ddx20,Probable ATP-dependent RNA helicase DDX20,1.2988162742578904,1.223677401015056,0.8094219247160038,1.4276340784090238,,1.2612468376364732,0.03756943662141721,1.1185280015625139,0.30910607684651
Tuba8,Tubulin alpha-8 chain,1.5288780603101333,1.6138629427590045,1.5849592528872563,1.6346970891682457,1.7280792961580838,1.571370501534569,0.04249244122443563,1.6492452127378618,0.05932718669103006
Ube2j1,Ubiquitin-conjugating enzyme E2 J1,0.751584030101542,0.5939373566992066,0.7581362746490616,0.5373575433674058,1.227758007639527,0.6727606934003743,0.0788233367011677,0.8410839418853314,0.2878928468391719
Klf13,Krueppel-like factor 13,,1.45812106217454,1.4303869578035306,1.3731713089570219,,1.45812106217454,0.0,1.4017791333802763,0.02860782442325438
Psmg1,Proteasome assembly chaperone 1,0.20906291720495687,0.5228580562235318,0.18468622350389424,0.17028610588252682,0.8564798319323622,0.3659604867142443,0.15689756950928746,0.4038173871062611,0.320134667042725
Gnpnat1,Glucosamine 6-phosphate N-acetyltransferase,0.5951709277610228,0.8946632325675548,0.36175316597850127,0.47268085764716156,0.22044925621952455,0.7449170801642888,0.149746152403266,0.35162775994839585,0.10322172922126896
Pdk2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",0.6654600131483547,0.7405580673693332,0.9203327149974144,0.8359202565908063,0.8092041580700389,0.7030090402588439,0.03754902711048924,0.8551523765527532,0.04736239626442955
Sh3glb1,Isoform 2 of Endophilin-B1,0.023635518365131756,0.06566789423935555,0.06831300907481352,0.07357321414742317,0.06680644591814403,0.04465170630224365,0.0210161879371119,0.06956422304679358,0.0029007401779492957
Prelp,Prolargin,1.0521005677513238,1.2556447465604934,0.4960112620131012,0.7521244758949176,,1.1538726571559086,0.10177208940458482,0.6240678689540093,0.1280566069409082
Myg1,MYG1 exonuclease,0.7007622749270324,0.8836893542012724,0.7438010659387488,1.1252918156904372,0.40917765298981734,0.7922258145641523,0.09146353963712,0.7594235115396678,0.2925610125654906
Serpini2,Serpin I2,7.346283618743932,1.333290986959412,0.6641223557525882,2.631215896025483,1.1386433311115363,4.339787302851672,3.00649631589226,1.4779938609632024,0.8381461032655315
Uchl3,Ubiquitin carboxyl-terminal hydrolase isozyme L3,0.23258943234553012,0.5231050521466825,0.15109033305954062,1.0199404800204246,0.6712509468719848,0.3778472422461063,0.14525780990057616,0.6140939199839833,0.3570017168590782
Ybx3,Isoform 2 of Y-box-binding protein 3,0.6807967583477523,0.39146348448569046,0.6517594295144182,0.6739570374043276,0.729096514190732,0.5361301214167213,0.14466663693103093,0.684937660369826,0.03251345082772823
Ap4m1,AP-4 complex subunit mu-1,,,,,,,,,
Ap3m1,AP-3 complex subunit mu-1,0.29448559228851895,0.16149859420366977,0.7415877007167476,0.4644687158966928,0.7189347989697249,0.22799209324609437,0.06649349904242459,0.6416637385277218,0.1256366335198409
Iqgap1,Ras GTPase-activating-like protein IQGAP1,12.6024683835425,12.017385591532662,14.075282208535118,13.771822801465868,5.596500889289454,12.309926987537581,0.29254139600491946,11.147868633096813,3.9273642368364827
Nectin1,Nectin-1,0.8564135441306734,,1.0021812186884151,1.1157469078229523,,0.8564135441306734,0.0,1.0589640632556838,0.056782844567268564
Mrpl39,Large ribosomal subunit protein mL39,0.5908193966947641,0.4072808555230547,0.6264366396373588,0.8575939430666676,0.3258993755657392,0.4990501261089094,0.09176927058585471,0.6033099860899219,0.21767852421361675
Rcan3,Calcipressin-3,0.6614572244329666,0.6552453922202304,0.909299156811701,0.5401853840486806,1.2754473954846492,0.6583513083265985,0.003105916106368123,0.9083106454483435,0.30017027304654187
Stx6,Isoform 2 of Syntaxin-6,0.11870000868287568,0.12663179981325684,0.3184712226766652,0.18551415886232545,0.5693837471043688,0.12266590424806625,0.003965895565190579,0.3577897095477865,0.15916118193339915
Tmod2,Tropomodulin-2,0.2198150700398818,0.08877980738390318,0.03600184233116653,0.05672981922996798,,0.1542974387118925,0.06551763132798931,0.04636583078056726,0.010363988449400726
Ndufaf3,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,0.814214156417843,1.1403082031064302,1.563982815743806,0.3841035900603011,0.25195998221910093,0.9772611797621367,0.1630470233442936,0.7333487960077361,0.5898192600735125
Rab37,Ras-related protein Rab-37,3.9815771806549614,4.940939999201469,3.0764988361914716,4.117304492231132,1.6754445591476517,4.461258589928216,0.479681409273254,2.9564159625234185,1.0004948461006344
Slc30a7,Zinc transporter 7,1.118399251539511,2.507783160242899,0.6699358727036275,0.13913744353712038,3.3155264999454745,1.813091205891205,0.694691954351694,1.3748666053954075,1.3892581624348337
Mbnl1,Muscleblind-like protein 1,0.4626652486335515,0.8543614655197678,0.07186300701080468,0.6362386118215403,0.6500087779739848,0.6585133570766597,0.19584810844310813,0.45270346560211,0.26935354158180685
Hyou1,Hypoxia up-regulated protein 1,63.08091182769097,72.37119352945047,67.23199867253345,94.77114055066082,35.4580759072244,67.72605267857071,4.6451408508797485,65.82040504347289,24.235020896481192
Habp4,Intracellular hyaluronan-binding protein 4,1.049223239453492,1.2851368742515428,0.6919486097518089,0.5480593283206915,0.8019814748072146,1.1671800568525175,0.11795681739902542,0.6806631376265716,0.10396998134044254
Adrm1,Proteasomal ubiquitin receptor ADRM1,4.78779595479943,6.430132422570541,3.8971878121407286,5.924985588650946,1.1972551593214504,5.608964188684985,0.8211682338855555,3.6731428533710417,1.9365787462713029
Scamp4,Secretory carrier-associated membrane protein 4,1.2578733887190923,1.1431428841315565,0.9417847079362283,0.8732822229924415,1.5704483808672445,1.2005081364253245,0.05736525229376788,1.1285051039319713,0.3137499456914524
Arl6ip1,ADP-ribosylation factor-like protein 6-interacting protein 1,1.2040009365951267,1.0524347556727838,1.3641935234323528,1.1030742294963132,,1.1282178461339551,0.07578309046117149,1.2336338764643329,0.1305596469680198
Aatf,Isoform 2 of Protein AATF,,1.1609520161285682,,1.2130685941769268,,1.1609520161285682,0.0,1.2130685941769268,0.0
Nudt5,ADP-sugar pyrophosphatase,1.8623903532061303,2.41622203711791,0.9353399617817048,2.710234781954469,0.16805683041296599,2.1393061951620203,0.2769158419558898,1.2712105247163799,1.0646670717836255
Cnot9,CCR4-NOT transcription complex subunit 9,0.4883310476356835,0.23585711524874023,1.922066108744995,0.028132277593330646,1.610816566750991,0.3620940814422119,0.12623696619347166,1.1870049843631056,0.8292400264578799
Hip1r,Huntingtin-interacting protein 1-related protein,0.681470318413457,0.8898178630815727,0.8874421142992919,1.1684634776002505,0.07829439319748602,0.7856440907475148,0.10417377233405789,0.7113999950323429,0.46214015115466833
Fmn2,Formin-2,1.099262193450733,1.181057714448456,1.42552379509819,1.1203043239778419,,1.1401599539495946,0.04089776049886151,1.272914059538016,0.1526097355601741
Bace2,Beta-secretase 2,1.1058799380882072,0.8557534955898835,0.02779748788979288,0.9712657447781807,0.4332215751353005,0.9808167168390454,0.12506322124916186,0.47742826926775805,0.38643564517574697
Hmgn5,High mobility group nucleosome-binding domain-containing protein 5,3.100662566287639,3.1162272514762877,1.54915510523683,1.4473768123115773,2.204800695978417,3.108444908881963,0.007782342594324421,1.7337775378422748,0.33564546459332517
Gde1,Glycerophosphodiester phosphodiesterase 1,0.6906122820721385,0.4499857601095916,0.5410248600943203,0.4170950824741036,1.0086120482705436,0.570299021090865,0.12031326098127346,0.6555773302796558,0.2547086983535353
Gltp,Glycolipid transfer protein,0.8127565887479106,0.6018499197882953,2.152865868344831,2.546223511030914,0.7780607279312197,0.7073032542681029,0.10545333447980765,1.825716702435655,0.7580104834151993
Pals2,Isoform Alpha of Protein PALS2,0.6399960442789279,0.7037752220241041,0.5328632485161077,0.7885174507211248,0.8277772751701679,0.671885633151516,0.03188958887258814,0.7163859914691334,0.13075621423013184
Cubn,Cubilin,0.5047666608837468,0.8901347260952431,0.5010948998825627,,0.2258179531329543,0.697450693489495,0.19268403260574818,0.3634564265077585,0.13763847337480423
Nectin3,Nectin-3,,,,,,,,,
Tgm1,Protein-glutamine gamma-glutamyltransferase K,0.21774341405575773,0.35202469817585097,3.932419145292257,0.710172877274185,2.786123905870778,0.28488405611580436,0.06714064206004662,2.4762386428124064,1.3336014922343844
Scly,Selenocysteine lyase,5.7872557813764045,4.336671467004399,4.3408795343595745,5.4196305223251,1.7779218061011568,5.061963624190401,0.7252921571860029,3.8461439542619438,1.5273251267311019
Sart3,Squamous cell carcinoma antigen recognized by T-cells 3,0.3018210080393914,0.5606238214022943,0.9070979806191184,0.19895555519839003,0.05763461230940928,0.43122241472084283,0.12940140668145145,0.3878960493756392,0.371636817587616
Selenok,Selenoprotein K,0.8402021733696712,0.4989878036246078,0.053663095876955294,0.2712508951304638,,0.6695949884971395,0.17060718487253168,0.16245699550370954,0.10879389962675426
Aldh9a1,4-trimethylaminobutyraldehyde dehydrogenase,13.846872304124265,13.449784887797898,11.081954808279571,15.175214362754415,6.654505839186539,13.648328595961082,0.19854370816318312,10.970558336740176,3.479456405465671
Mtor,Serine/threonine-protein kinase mTOR,0.07542887204006979,0.17422233687711966,0.05318700863990908,0.039725432986127976,0.5783364590093065,0.12482560445859472,0.049396732418524936,0.22374963354511454,0.2507909701980923
Cd2ap,CD2-associated protein,0.24601917335284906,0.4325818430729552,0.3733316062832986,0.3195441102974092,0.7866744975649069,0.33930050821290214,0.09328133486005308,0.4931834047152049,0.20868802851416327
Txnrd2,"Isoform 2 of Thioredoxin reductase 2, mitochondrial",0.702066354502275,1.0959472395461187,0.9956861237163734,0.5514398791908274,1.130348766755783,0.8990067970241968,0.1969404425219219,0.8924915898876612,0.2473468669493882
Bag3,BAG family molecular chaperone regulator 3,0.5478079816867787,0.540094830499269,,0.7844205818929595,,0.5439514060930238,0.003856575593754852,0.7844205818929595,0.0
Cul3,Cullin-3,1.178164113827573,1.0968144342646915,1.017746414231326,0.9747456136805143,0.02717186392819977,1.1374892740461322,0.04067483978144071,0.6732212972800133,0.4571631145536949
Auh,"Methylglutaconyl-CoA hydratase, mitochondrial",8.339865257401385,7.412312861856775,7.920992499033818,10.75610728917643,3.885935876288761,7.876089059629081,0.46377619777230494,7.5210118881663375,2.818959876433999
Hic2,Isoform 2 of Hypermethylated in cancer 2 protein,0.25046621605203756,0.3788564230404525,0.6915319074660893,0.7050053137817068,,0.314661319546245,0.06419510349420746,0.698268610623898,0.006736703157808777
Rabgef1,Rab5 GDP/GTP exchange factor,0.966315607749475,1.2046324749354467,1.1212764221590705,0.8511563368882605,0.7468264567646881,1.0854740413424608,0.11915843359298584,0.9064197386040064,0.1577840862758567
Nt5c,"5'(3')-deoxyribonucleotidase, cytosolic type",0.3302738232367009,0.4346449229987998,1.5001357045275256,1.6154921606301507,0.22958695597956094,0.38245937311775036,0.05218554988104945,1.1150716070457458,0.627900776899499
Mink1,Isoform 1 of Misshapen-like kinase 1,0.878798490504995,0.8421639746619365,0.9835072680744616,0.8894042984523958,,0.8604812325834658,0.018317257921529273,0.9364557832634287,0.04705148481103294
Reep6,Receptor expression-enhancing protein 6,3.7395733700449627,1.3866100588602797,2.2466411097932517,3.1950625197223275,0.38937131612394016,2.563091714452621,1.1764816555923416,1.9436916485465066,1.1652780968620358
Arpc3,Actin-related protein 2/3 complex subunit 3,5.90996775441633,6.851097046999961,7.394730341289574,5.455012126322355,2.822322705709009,6.380532400708145,0.47056464629181516,5.224021724440313,1.8738099015642053
Arl6ip4,ADP-ribosylation factor-like protein 6-interacting protein 4,1.2379422298202576,1.3494103127260533,,1.2116647747293494,,1.2936762712731555,0.05573404145289784,1.2116647747293494,0.0
Cdc42ep4,Cdc42 effector protein 4,0.5198004399890097,0.004411665891890472,,0.16538143259355476,0.497908250366401,0.2621060529404501,0.2576943870485596,0.33164484147997786,0.16626340888642313
Usp14,Ubiquitin carboxyl-terminal hydrolase 14,2.7728039758395164,2.5458596622282066,1.9900854434710198,2.8581312571806445,0.044757837948330985,2.6593318190338615,0.11347215680565492,1.6309915128666652,1.1762876171125252
Qtrt1,Queuine tRNA-ribosyltransferase catalytic subunit 1,1.192000301776659,1.2242292731246398,0.510950461509158,1.759410040921343,0.10211160399258457,1.2081147874506493,0.01611448567399043,0.7908240354743619,0.7049380305221487
Gkap1,G kinase-anchoring protein 1,0.9999302311395111,0.8678263730206796,0.8638452909878868,0.8935820456207594,,0.9338783020800954,0.06605192905941576,0.8787136683043231,0.01486837731643631
Dnaja4,DnaJ homolog subfamily A member 4,1.2700272397613854,1.6911709049780128,1.697610820217667,1.9547965545755877,0.12131653961017988,1.4805990723696991,0.2105718326083137,1.2579079714678114,0.8105208974145132
Epb41l4b,Band 4.1-like protein 4B,,1.3110503762792554,1.1513919709075497,1.3972839650805633,,1.3110503762792554,0.0,1.2743379679940565,0.12294599708650678
Znf207,Isoform 2 of BUB3-interacting and GLEBS motif-containing protein ZNF207,0.8450713295691678,0.6971796341149352,0.1989121209983824,0.276359010195067,0.396210898282598,0.7711254818420514,0.07394584772711627,0.2904940098253491,0.08116464969584021
Stard10,START domain-containing protein 10,3.3536706899589763,3.5447141854362183,3.283590446011214,4.123691104473652,0.9604386248460187,3.4491924376975973,0.09552174773862099,2.789240058443628,1.3378660350806824
Chst11,Carbohydrate sulfotransferase 11,1.0093823144944383,0.9222856985022575,0.8117668664475676,0.6024050164078553,,0.9658340064983479,0.043548307996090385,0.7070859414277114,0.10468092501985615
Ap3b2,AP-3 complex subunit beta-2,0.9792718856470367,1.0923022879524507,1.3608909952976354,1.4863723111578415,0.3895220332037256,1.0357870867997436,0.05651520115270697,1.0789284465530675,0.49016819714114795
Edf1,Endothelial differentiation-related factor 1,0.2291869684818409,0.3437320092463233,0.388100906961301,0.14303309545596718,0.8833012126318713,0.2864594888640821,0.057272520382241204,0.47147840501637983,0.3079102431047432
C1galt1c1,C1GALT1-specific chaperone 1,0.8932368214421832,0.6892338018258752,0.6153530739269509,0.5073060960927595,,0.7912353116340292,0.10200150980815398,0.5613295850098552,0.05402348891709574
Tmub1,Isoform 2 of Transmembrane and ubiquitin-like domain-containing protein 1,0.37520218271523204,0.0548896649734902,0.18768634994475927,0.09905362908534658,0.9893614965296438,0.2150459238443611,0.16015625887087093,0.4253671585199165,0.40044238019304634
Hdgfl3,Isoform 2 of Hepatoma-derived growth factor-related protein 3,0.4588630496400515,0.33943693605364095,0.9885187468897663,0.19708862537809624,3.1993266633771684,0.3991499928468462,0.059713056793205266,1.4616446785483437,1.2704971256973856
Txnrd1,"Isoform 2 of Thioredoxin reductase 1, cytoplasmic",3.7970094884630754,4.671235323993583,5.283783845277987,4.3422295769776245,1.1142267729673612,4.234122406228329,0.43711291776525396,3.580080065074324,1.7854888133103717
Myo18a,Isoform 1 of Unconventional myosin-XVIIIa,1.0979987415777381,0.8828993213632088,0.46489527023403276,0.8493628276562839,0.27273840023746976,0.9904490314704735,0.10754971010726466,0.5289988327092622,0.23973024091748144
Mageh1,Melanoma-associated antigen H1,0.9502721002550999,0.7698465429379394,1.0235863569981445,0.6772216460411772,,0.8600593215965197,0.09021277865858024,0.8504040015196608,0.17318235547848365
Glrx,Glutaredoxin-1,1.3949741612231608,0.8152227925359073,0.5978857072091123,1.3948945298564686,0.10728058365947145,1.105098476879534,0.2898756843436267,0.7000202735750173,0.5306040713785968
Rhoa,Transforming protein RhoA,7.185313637875145,8.70106340155172,5.164303728510336,9.213404566789073,4.7904902021672555,7.943188519713432,0.757874881838287,6.389399499155555,2.002696116844175
Acsl4,Isoform Short of Long-chain-fatty-acid--CoA ligase 4,0.3919691385788665,0.4309749708142002,0.4001700613384464,0.02500375957909505,,0.41147205469653336,0.019502916117666858,0.21258691045877073,0.1875831508796757
Naip2,Baculoviral IAP repeat-containing protein 1b,1.1995212524003225,1.1887596670353309,1.0961743187226416,1.1205834112081041,,1.1941404597178267,0.005380792682495805,1.1083788649653727,0.012204546242731262
Try5,Trypsin-5,17.017776956123612,3.5853335945529166,0.7077652568456029,3.7620762851125953,4.239289184606906,10.301555275338265,6.716221680785348,2.9030435755217012,1.564473971275534
Itga2b,Integrin alpha-IIb,1.321640139150305,1.4153931400467767,1.2333773330208608,,,1.3685166395985409,0.04687650044823588,1.2333773330208608,0.0
Psma6,Proteasome subunit alpha type-6,5.96892974805897,4.9943159067233625,5.303423459558589,6.127262246291597,2.771608413357974,5.481622827391166,0.48730692066780357,4.734098039736053,1.427865945356358
Hapln1,Hyaluronan and proteoglycan link protein 1,0.5526757445480971,1.0232801182535034,0.6619414946090362,1.0907554829026942,0.24235154832213554,0.7879779314008002,0.23530218685270315,0.6650161752779553,0.34636627943922316
Prep,Prolyl endopeptidase,3.2083659082772273,3.8258120123767094,2.8585342870896726,3.7614554584167057,1.239963548179341,3.5170889603269684,0.30872305204974104,2.6199844312285734,1.0431234789952186
Pin1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,1.5258082763268277,0.8738300560043338,1.7159141918332206,1.2557277180840212,0.07961397453458373,1.1998191661655808,0.32598911016124693,1.0170852948172753,0.6890003652247992
Ptk2b,Protein-tyrosine kinase 2-beta,1.0830127947526205,0.8452849407825062,0.7719409355388868,1.1197773866403473,1.48726054347151,0.9641488677675634,0.11886392698505716,1.126326288550248,0.29206472052199844
Krt17,"Keratin, type I cytoskeletal 17",47.10205522478878,26.21990436565737,323.6923305326736,47.773340445074005,92.71346506977635,36.66097979522307,10.441075429565704,154.726378682508,120.87741273371496
Naga,Alpha-N-acetylgalactosaminidase,14.464359683793793,15.671400076471357,12.14085073574607,16.847765444839506,8.140174855285686,15.067879880132576,0.6035201963387822,12.376263678623753,3.558754267912421
Ccnt1,Cyclin-T1,,1.5401384699868528,1.5911850775726086,,,1.5401384699868528,0.0,1.5911850775726086,0.0
Son,Isoform 3 of Protein SON,0.14783335063678113,0.5583024138406956,0.26844720216269147,0.10382383145438023,0.5084846576174474,0.35306788223873836,0.20523453160195723,0.29358523041150636,0.16615562264720923
Dguok,"Isoform 2 of Deoxyguanosine kinase, mitochondrial",0.21892282384790035,0.8416354210921949,0.10889280707496782,0.5004557327160236,0.6070528453594837,0.5302791224700476,0.3113562986221473,0.4054671283834917,0.2141774687040155
Lsm4,U6 snRNA-associated Sm-like protein LSm4,0.5120259527926829,0.8539218304823605,0.8517204571243576,0.8733410128598873,0.6518723883082277,0.6829738916375216,0.17094793884483878,0.7923112860974909,0.099696790709884
Drg2,Developmentally-regulated GTP-binding protein 2,1.4961237161960441,1.2936133493948556,1.608032667899005,1.4714746063281496,0.025644447552460994,1.3948685327954498,0.10125518340059425,1.0350505739265385,0.7159318273020774
Fetub,Fetuin-B,0.6811081354467442,0.6685143319163085,,0.868432423806205,,0.6748112336815264,0.006296901765217855,0.868432423806205,0.0
Fbp1,"Fructose-1,6-bisphosphatase 1",,,,,,,,,
Hacl1,2-hydroxyacyl-CoA lyase 1,,,,,,,,,
Poll,DNA polymerase lambda,,1.3397005046064738,,1.4510904523671166,,1.3397005046064738,0.0,1.4510904523671166,0.0
Tbl1x,F-box-like/WD repeat-containing protein TBL1X,0.349377169338336,0.011376950924742876,0.43309555516478443,0.03501948475620395,0.8456211602476611,0.18037706013153945,0.1690001092067966,0.43791206672288313,0.3309442734208499
Gnmt,Glycine N-methyltransferase,2.874382067261871,0.274177957287057,,1.0542783547330763,0.3630583243801261,1.574280012274464,1.300102054987407,0.7086683395566011,0.3456100151764751
Chm,Rab proteins geranylgeranyltransferase component A 1,0.8363446146714771,1.1224958840652484,1.0802043986469203,1.0225236388040966,,0.9794202493683628,0.1430756346968856,1.0513640187255084,0.028840379921411863
Acss2,"Acetyl-coenzyme A synthetase, cytoplasmic",0.4436929103045344,0.5802703551863344,0.3865736053231278,0.28649478915840815,1.2082232158095467,0.5119816327454344,0.06828872244090001,0.6270972034303609,0.41294432559287636
Copg2,Isoform 4 of Coatomer subunit gamma-2,1.4674229887545711,1.4292688221295602,1.2464499858119698,1.3294508882209186,0.01807983897430204,1.4483459054420655,0.01907708331250546,0.8646602376690636,0.5995810015006652
Cpsf3,Cleavage and polyadenylation specificity factor subunit 3,0.11599023779694877,0.30225006203669996,0.07989567490980945,0.26738977313679,0.8945772170741619,0.20912014991682437,0.0931299121198756,0.4139542217069205,0.3483650929454344
Kif21a,Isoform 2 of Kinesin-like protein KIF21A,0.043097886934684825,0.12198978145110208,0.04810489846213443,0.09314340521769617,0.6710819794306885,0.08254383419289345,0.03944594725820862,0.2707767610368397,0.2836550930005229
Shroom3,Isoform 2 of Protein Shroom3,1.4507712551615108,,1.2576169569876783,1.1990200229246668,,1.4507712551615108,0.0,1.2283184899561725,0.029298467031505737
Trip4,Isoform 2 of Activating signal cointegrator 1,0.9315735019023315,0.6364368739948085,0.6351195841298187,0.7837298054001993,,0.78400518794857,0.14756831395376147,0.709424694765009,0.0743051106351903
Plec,Isoform PLEC-1 of Plectin,3.6009175301823393,3.0295580640937607,4.142685590974528,3.4721441664957524,2.297133245732903,3.31523779713805,0.2856797330442893,3.3039876677343947,0.7627683443936194
Dbn1,Isoform E2 of Drebrin,0.6803313494123426,0.5438640414039532,0.4975450482149249,0.789251318424629,1.1676381283892392,0.6120976954081478,0.06823365400419473,0.8181448316762644,0.27432621743147556
Cnpy2,Protein canopy homolog 2,18.50711953329288,21.86821864504057,15.688787913163408,26.696291918550457,11.312603116743144,20.187669089166725,1.6805495558738457,17.89922764948567,6.471939593797584
Egfl7,Isoform 2 of Epidermal growth factor-like protein 7,1.067318284488051,0.8462660192127416,1.1463132086498555,0.857617259665625,,0.9567921518503963,0.11052613263765476,1.0019652341577403,0.14434797449211528
Pcsk1n,ProSAAS,46.00106658338356,51.03314667582883,48.7919392810813,45.53225396703008,25.441372816448414,48.5171066296062,2.516040046222635,39.92185535485327,10.32536256007333
Slc7a8,Large neutral amino acids transporter small subunit 2,53.82938421079372,20.0712976307071,20.405085815642718,14.38496854688695,83.86172676196435,36.950340920750406,16.87904329004331,39.550593708164676,31.42894459322538
Slc25a13,"Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial",0.21455453873964414,0.5506899817833867,0.5732643553449869,0.5505069660475258,0.9286167428972987,0.3826222602615154,0.16806772152187127,0.6841293547632704,0.17312815467038334
Ehd3,EH domain-containing protein 3,0.20139411980703278,0.29777819642160436,0.6349763549081321,0.28245354198805983,0.600781264135839,0.24958615811431856,0.04819203830728579,0.506070387010677,0.15873604104851385
Pex3,Peroxisomal biogenesis factor 3,1.4647245005095026,0.09820301170362296,0.6780420973321627,0.45006242173921485,,0.7814637561065628,0.6832607444029398,0.5640522595356887,0.11398983779647393
Macf1,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4",0.6181118330604145,0.8055637469476308,0.0965603534103443,1.1159354518937536,0.2399936720343528,0.7118377900040227,0.09372595694360814,0.4841631591128169,0.4505518480464709
Pkp3,Isoform 2 of Plakophilin-3,0.22354989603488248,0.1502696814806087,0.25103939916861073,0.4040871612914695,,0.1869097887577456,0.03664010727713689,0.3275632802300401,0.07652388106142938
Abcb11,Bile salt export pump,0.8647786877710957,0.6561358169496393,,,,0.7604572523603674,0.10432143541072819,,
Tspan3,Tetraspanin-3,,,0.9238686711715153,,0.9088963177010413,,,0.9163824944362783,0.0074861767352369935
Vapb,Vesicle-associated membrane protein-associated protein B,6.643939565145951,6.476404762754219,5.253997432827885,6.6330921880832205,2.4319173491398813,6.560172163950085,0.08376740119586579,4.773002323350329,1.7485202750418505
